"name","url","id"
"

Kein Ponyreiten auf dem Michelsmarkt in Andernach!","https://www.openpetition.de/petition/online/kein-ponyreiten-auf-dem-michelsmarkt-in-andernach",248
"

Kinderkrankengeld- mehr Tage Anspruch auf Kinderkrankengeld","https://www.openpetition.de/petition/online/kinderkrankengeld-mehr-tage-anspruch-auf-kinderkrankengeld",249
"

Eine Sanierung eines Bolzplatzes für unsere Kinder und Teeanger!","https://www.openpetition.de/petition/online/eine-sanierung-eines-bolzplatzes-fuer-unsere-kinder-und-teeanger",250
"

Beitragsfreiheit: ARD, ZDF, DRadio - soll PayTV werden","https://www.openpetition.de/petition/online/beitragsfreiheit-ard-zdf-dradio-soll-paytv-werden",251
"

Produktmängel und die daraus resultierenden Kosten dürfen nicht zu Lasten des Handwerks gehen","https://www.openpetition.de/petition/online/produktmaengel-und-die-daraus-resultierenden-kosten-duerfen-nicht-zu-lasten-des-handwerks-gehen",252
"

Förderung zur Anschaffung von Elektrofahrzeugen über einen ""Elektro-Cent"" bei der Mineralölsteuer","https://www.openpetition.de/petition/online/foerderung-zur-anschaffung-von-elektrofahrzeugen-ueber-einen-elektro-cent-bei-der-mineraloelsteuer",253
"

Meine Stimme für gerechte Löhne","https://www.openpetition.de/petition/online/meine-stimme-fur-gerechte-lohne",254
"

Dringend: Steinbergen braucht  Ortsumgehungen!  23000 Autos täglich!","https://www.openpetition.de/petition/online/dringend-steinbergen-braucht-ortsumgehungen-23000-autos-taglich",255
"

Rettet das Schlössle in Haigerloch","https://www.openpetition.de/petition/online/rettet-das-schloessle-in-haigerloch",256
"

Rettet die Schwaighofbucht","https://www.openpetition.de/petition/online/rettet-die-schwaighofbucht",257
"

Errichtung eines Personenstandsarchivs für Baden-Württemberg","https://www.openpetition.de/petition/online/errichtung-eines-personenstandsarchivs-fuer-baden-wuerttemberg",258
"

Einführung eines ""Drogenführerscheins"" und von ""Drogenfachgeschäften""","https://www.openpetition.de/petition/online/einfuehrung-eines-drogenfuehrerscheins-und-von-drogenfachgeschaeften",259
"

Herr Innenminister Herrmann, nach Ihren beleidigenden Äußerungen über Vertriebene: treten Sie zurück","https://www.openpetition.de/petition/online/herr-innenminister-herrmann-nach-ihren-beleidigenden-aeusserungen-ueber-vertriebene-treten-sie-zurue",260
"

Keine Umgehungs-Trasse durch das Ammertal bei Unterjesingen!","https://www.openpetition.de/petition/online/keine-umgehungs-trasse-durch-das-ammertal-bei-unterjesingen",261
"

Oberhalb der Kirchhofstr. in Wuppertal-Sonnborn, NRW sollen keine 70 Häuser gebaut werden.","https://www.openpetition.de/petition/online/oberhalb-der-kirchhofstr-in-wuppertal-sonnborn-nrw-sollen-keine-70-haeuser-gebaut-werden",262
"

Keine weitere Kürzung beim Ansbacher Stadtbusverkehr!","https://www.openpetition.de/petition/online/keine-weitere-kuerzung-beim-ansbacher-stadtbusverkehr",263
"

Freie Wahl für die 2. Fremdsprache am Gymnasium Lilienthal und Eröffnung weiterer Spanisch Klassen.","https://www.openpetition.de/petition/online/freie-wahl-fuer-die-2-fremdsprache-am-gymnasium-lilienthal-und-eroeffnung-weiterer-spanisch-klassen",264
"

„Keine Rückkehrprämie für Flüchtlinge aus sicheren Herkunftsländern","https://www.openpetition.de/petition/online/keine-rueckkehrpraemie-fuer-fluechtlinge-aus-sicheren-herkunftslaendern-forderung-eines-wohnungspoli",265
"

Anliegerstraße für die Karpendelle","https://www.openpetition.de/petition/online/anliegerstrasse-fuer-die-karpendelle",266
"

Keine öffentlichen Mittel zur Finanzierung des Offshore-Terminals in Bremerhaven","https://www.openpetition.de/petition/online/keine-oeffentlichen-mittel-zur-finanzierung-des-offshore-terminals-in-bremerhaven",267
"

Strafbarkeit für die Anstiftung, Beihilfe und Ausgrenzung von Kindern gegenüber den Eltern","https://www.openpetition.de/petition/online/strafbarkeit-fuer-die-anstiftung-beihilfe-und-ausgrenzung-von-kindern-gegenueber-den-eltern-oder-ein",268
"

Rettet den Körsch Kinder Wasserspielplatz Plieningen Stuttgart mit Wasserleitung","https://www.openpetition.de/petition/online/eine-wasserleitung-an-den-koersch-kinder-wasserspielplatz-plieningen-stuttgart",269
"

Rettungsgasse - Pflicht zur Bildung einer Rettungsgasse und Strafen bei Nichtbeachtung","https://www.openpetition.de/petition/online/rettungsgasse-pflicht-zur-bildung-einer-rettungsgasse-und-strafen-bei-nichtbeachtung",270
"

Aussetzung des Schießbetriebes auf dem Nato-Truppenübungsplatz Bergen-Hohne","https://www.openpetition.de/petition/online/aussetzung-des-schiessbetriebes-auf-dem-nato-truppenuebungsplatz-bergen-hohne",271
"

Osterfeuer zum Schutz von Wildtieren und heimischen Insektenarten verbieten","https://www.openpetition.de/petition/online/osterfeuer-zum-schutz-von-wildtieren-und-heimischen-insektenarten-verbieten",272
"

Änderung der Verkehrsführung Berghausener Straße/Baumberger Straße/Neustädter Straße","https://www.openpetition.de/petition/online/aenderung-der-verkehrsfuehrung-berghausener-strasse-baumberger-strasse-neustaedter-strasse",273
"

Tiere sollten als Lebewesen vor Gericht gelten und nicht als Sache","https://www.openpetition.de/petition/online/tiere-sollten-als-lebewesen-vor-gericht-gelten-und-nicht-als-sache",274
"

Abschaffung von Hartz 4 bzw. Menschenwürdige Regelsätze","https://www.openpetition.de/petition/online/abschaffung-von-hartz-4-bzw-menschenwurdige-regelsatze",275
"

ELT ohne Neuerkerode ist kein ELT","https://www.openpetition.de/petition/online/elt-ohne-neuerkerode-ist-kein-elt",276
"

Kellinghusen: Keine Zerstörung des Stadtkerns - Lidl Ausbau am derzeitigen Standort","https://www.openpetition.de/petition/online/kellinghusen-keine-zerstoerung-des-stadtkerns-lidl-ausbau-am-derzeitigen-standort",277
"

Stoppt das Flüchtlingssterben: Aylan war zuviel!","https://www.openpetition.de/petition/online/stoppt-das-fluechtlingssterben-aylan-war-zuviel",278
"

Mehrgenerationshaus in Bergheim-Oberaußem","https://www.openpetition.de/petition/online/mehrgenerationshaus-in-bergheim-oberaussem",279
"

TV Total, Schlag den Raab und Co. - Stefan Raab muss bleiben!","https://www.openpetition.de/petition/online/tv-total-schlag-den-raab-und-co-stefan-raab-muss-bleiben",280
"

ALTERSARMUT!! Rente ohne Abschlag mit 61 Jahren für schwerbehinderte Menschen","https://www.openpetition.de/petition/online/altersarmut-rente-ohne-abschlag-mit-61-jahren-fuer-schwerbehinderte-menschen",281
"

Protest gegen die Verlandung des Remscheider Stadtparkteiches. Schutz von Fauna und Flora.","https://www.openpetition.de/petition/online/protest-gegen-die-verlandung-des-remscheider-stadtparkteiches-schutz-von-fauna-und-flora",282
"

Rettung der Ludwig - Thomaschule in Dachau","https://www.openpetition.de/petition/online/rettung-der-ludwig-thomaschule-in-dachau",283
"

Liebe Regierung; Tun Sie etwas oder wir kommen! JETZT.","https://www.openpetition.de/petition/online/liebe-regierung-tun-sie-etwas-oder-wir-kommen-jetzt",284
"

Todesurteil für BÜRGERWINDPARK BARGTEHEIDE verhindern","https://www.openpetition.de/petition/online/todesurteil-fuer-buergerwindpark-bargteheide-verhindern",285
"

STOPPT DIE JAPANISCHE REGIERUNG ! STOP FUKUSHIMA Fukushimas Schleusen schliessen","https://www.openpetition.de/petition/online/stoppt-die-japanische-regierung-stop-fukushima-fukushimas-schleusen-schliessen",286
"

Kostenloser Nahverkehr --Freie Fahrt für Freie Bürger","https://www.openpetition.de/petition/online/kostenloser-nahverkehr-freie-fahrt-fuer-freie-buerger",287
"

Gleiches Geld für gleiche Arbeit","https://www.openpetition.de/petition/online/gleiches-geld-fuer-gleiche-arbeit",288
"

Erhalt der ehemaligen Gebäude der Sonnenscheinschule in Heinsberg","https://www.openpetition.de/petition/online/erhalt-der-gebaeude-der-sonnenscheinschule-in-heinsberg",289
"

Verbot der stillschweigenden automatischen Vertragsverlängerung","https://www.openpetition.de/petition/online/verbot-der-stillschweigenden-automatischen-vertragsverlaengerung",290
"

Erhalt des Verlaufs der Buslinie 1 in Hessental","https://www.openpetition.de/petition/online/erhalt-des-verlaufs-der-buslinie-1-in-hessental",291
"

Vermehrte Einstellungen von Polizeieinsatzkräften in Berlin Reinickendorf bzw.Gesamt-Berlin","https://www.openpetition.de/petition/online/vermehrte-einstellungen-nvon-polizeieinsatzkraeften-in-berlin-reinickendorf",292
"

Reduzierung der Belegung in der LEA Meßstetten & Schließung 2016","https://www.openpetition.de/petition/online/reduzierung-der-belegung-in-der-lea-messstetten-schliessung-2016",293
"

Inkasso-Verstöße wirksam verfolgen und bestrafen","https://www.openpetition.de/petition/online/inkasso-verstoesse-wirksam-verfolgen-und-bestrafen",294
"

Kleinräumige Unterbringung der Asylsuchenden in der Gemeinschaftsunterkunft in Obernburg am Main","https://www.openpetition.de/petition/online/kleinraeumige-unterbringung-der-asylsuchenden-in-der-gemeinschaftsunterkunft-in-obernburg-am-main",295
"

Erhalt der Kleingartenanlage Saaletal e.V. Halle/Saale-Lettin gegründet 1932","https://www.openpetition.de/petition/online/erhalt-der-kleingartenanlage-saaletal-e-v-halle-saale-lettin-gegruendet-1932",296
"

Dashboardkamera für Einsatzfahrzeuge des Rettungsdienstes, des Katastrophenschutzes u. der Feuerwehr","https://www.openpetition.de/petition/online/dashboardkamera-fur-einsatzfahrzeuge-des-rettungsdienstes-des-katastrophenschutzes-u-der-feuerwehr",297
"

Kindererziehungszeiten als Vorversicherungszeiten für Rentenkrankenversicherung (KVdR) anerkennen!","https://www.openpetition.de/petition/online/kindererziehungszeiten-als-vorversicherungszeiten-fur-rentenkrankenversicherung-kvdr-anerkennen",298
"

Kein Fraking","https://www.openpetition.de/petition/online/kein-fraking",299
"

Spielplatz im Ringelhausen III Gebiet Laupheim","https://www.openpetition.de/petition/online/spielplatz-im-ringelhausen-iii-gebiet-laupheim",300
"

UNO - die Menschheit fordert endlich und für immer den Weltfrieden - tut endlich was!","https://www.openpetition.de/petition/online/uno-die-menschheit-fordert-endlich-und-fuer-immer-den-weltfrieden-tut-endlich-was",301
"

Petition für den Erhalt bzw. die Rückgewinnung des Mecklenburger Dorfes in Berlin-Köpenick","https://www.openpetition.de/petition/online/petition-fuer-den-erhalt-bzw-die-rueckgewinnung-des-mecklenburger-dorfes-in-berlin-koepenick",302
"

Sicherheitsdienste gegen Giftköderausleger in Schleswig Holstein","https://www.openpetition.de/petition/online/sicherheitsdienste-gegen-giftkoederausleger-in-schleswig-holstein",303
"

Synchronsprecher von Digimon Adventure 1&2 für Digimon Adventure Tri","https://www.openpetition.de/petition/online/synchronsprecher-von-digimon-adventure-12-fur-digimon-adventure-tri",304
"

Gesetzesinitiative zur Einführung der Mindestwahlbeteiligung bei den Wahlen zum Deutschen Bundestag","https://www.openpetition.de/petition/online/gesetzesinitiative-zur-einfuehrung-der-mindestwahlbeteiligung-bei-den-wahlen-zum-deutschen-bundestag",305
"

Für ein giftfreies Görschitztal - gegen Blaukalk und Müllverbrennung","https://www.openpetition.de/petition/online/fuer-ein-giftfreies-goerschitztal-gegen-blaukalk-und-muellverbrennung",306
"

Ansbach braucht einen Sprungturm","https://www.openpetition.de/petition/online/ansbach-braucht-einen-sprungturm",307
"

Erhalt der Aussenstelle des Landratsamtes Bad Lobenstein","https://www.openpetition.de/petition/online/erhalt-der-aussenstelle-des-landratsamtes-bad-lobenstein",308
"

Keine Erhöhung Des Portos","https://www.openpetition.de/petition/online/keine-erhoehung-des-portos",309
"

Volksverhetzung auf Facebook beenden","https://www.openpetition.de/petition/online/volksverhetzung-auf-facebook-beenden",310
"

Verbot von KPD Symbolen","https://www.openpetition.de/petition/online/verbot-von-kpd-symbolen",311
"

Wir fordern den Ausbau der anonymen Spurensicherung für Gewaltopfer in Niedersachsen.","https://www.openpetition.de/petition/online/wir-fordern-den-ausbau-der-anonymen-spurensicherung-fuer-gewaltopfer-im-landkreis-hameln-pyrmont",312
"

Flüchtlingsheime auch in Nobelviertel wie Hamburg - Harvestehude (Sophienterrasse) !","https://www.openpetition.de/petition/online/fluechtlingsheime-auch-in-nobelviertel-wie-hamburg-harvestehude-sophienterrasse",313
"

Rettet den Verkehrskasper","https://www.openpetition.de/petition/online/rettet-den-verkehrskasper",314
"

Friedenskonferenz zu Syrien !","https://www.openpetition.de/petition/online/friedenskonferenz-zu-syrien",315
"

Forschung für den Abbau von über 300.000 Tonnen „hoch radioaktiver Brennstäbe“ fördern","https://www.openpetition.de/petition/online/forschung-fur-den-abbau-von-hoch-radioaktive-brennstabe-fordern",316
"

Kostenlose Bildung und Betreuung aller Kinder und Jugendlicher","https://www.openpetition.de/petition/online/kostenlose-bildung-und-betreuung-aller-kinder-und-jugendlicher",317
"

Rasstisten, Nazis und Rechte ausweisen","https://www.openpetition.de/petition/online/rasstisten-nazis-und-rechte-ausweisen",318
"

Wer Maximal 45 Jahre in die Rentenkasse Eingezahlt hat, sollte ohne Abzüge in Rente gehen können. Eg","https://www.openpetition.de/petition/online/wer-maximal-45-jahre-in-die-rentenkasse-eingezahlt-hat-sollte-ohne-abzuege-in-rente-gehen-koennen-eg",319
"

BAYERN 3 Nightlife ""Classic Rock"" darf nicht abgesetzt werden!","https://www.openpetition.de/petition/online/bayern-3-nightlife-classic-rock-darf-nicht-abgesetzt-werden",320
"

Volle 12 Monate Kindergartenbeitragsfreiheit auch für ""Kann-Kinder"" in NRW","https://www.openpetition.de/petition/online/volle-12-monate-kindergartenbeitragsfreiheit-auch-fuer-kann-kinder-in-nrw",321
"

Weinstand am Fischtorplatz / Rheinufer dauerhaft einrichten","https://www.openpetition.de/petition/online/weinstand-am-fischtorplatz-rheinufer-dauerhaft-einrichten",322
"

NEIN zum Neubaugebiet ""Hochstädter Feld OST"" !","https://www.openpetition.de/petition/online/nein-zum-neubaugebiet-hochstaedter-feld-ost",323
"

ZONTA SAYS NO. Zonta sagt Nein zu Gewalt gegen Frauen. Ja zur „Istanbul Convention“*.","https://www.openpetition.de/petition/online/zonta-says-no-zonta-sagt-nein-zu-gewalt-gegen-frauen-ja-zur-istanbul-convention",324
"

White Angel Tipidorf Projekt","https://www.openpetition.de/petition/online/white-angel-tipidorf-projekt",325
"

#StayKuba","https://www.openpetition.de/petition/online/staykuba",326
"

Mehr Organisation für die Buslinie R61 (Vredener Schulverkehr am Morgen)","https://www.openpetition.de/petition/online/mehr-organisation-fuer-die-buslinie-r61-vredener-schulverkehr-am-morgen",327
"

Parkplatzsuchende gegen Neudorfer Schildbürgerstreich","https://www.openpetition.de/petition/online/parkplatzsuchende-gegen-neudorfer-schildbuergerstreich",328
"

Nicole Köster zurück auf Rock am Ring !","https://www.openpetition.de/petition/online/nicole-koester-zurueck-auf-rock-am-ring",329
"

Wahlrecht für Deutsche aus dem Ausland vereinfachen","https://www.openpetition.de/petition/online/demokratisches-grundrecht-fuer-deutsche-im-ausland-in-gefahr",330
"

Einführung des Lehrfaches Menschenkunde in allgemeinbildenden Schulen","https://www.openpetition.de/petition/online/einfuhrung-des-lehrfaches-menschenkunde-in-allgemeinbildenden-schulen",331
"

Kennzeichnungspflicht","https://www.openpetition.de/petition/online/kennzeichnungspflicht",332
"

Anerkennung der Berufsbezeichnung Sozialbetreuer nach Paragraph 45a und 87b","https://www.openpetition.de/petition/online/anerkennung-der-berufsbezeichnung-sozialbetreuer-nach-paragraph-45a-und-87b",333
"

Denkmalschutz für Neu Gorbitz","https://www.openpetition.de/petition/online/denkmalschutz-fuer-neu-gorbitz",334
"

Feststehende Blitzgeräte müssen aus der Ferne gut sichtbar sein!","https://www.openpetition.de/petition/online/feststehende-blitzgeraete-muessen-aus-der-ferne-gut-sichtbar-sein",335
"

Zweiklassenbehandlung bei der anwaltlichen Beratungskostenhilfe stoppen!","https://www.openpetition.de/petition/online/zweiklassenbehandlung-bei-der-anwaltlichen-beratungskostenhilfe-stoppen",336
"

Freie fahrt für Gehbehinderte (auch in ICE und konsorten)","https://www.openpetition.de/petition/online/freie-fahrt-fur-gehbehinderte-auch-in-ice-und-konsorten",337
"

Schnelleres Internet für Cappel","https://www.openpetition.de/petition/online/schnelleres-internet-fuer-cappel",338
"

Waffenstillstand im Jemen","https://www.openpetition.de/petition/online/waffenstillstand-im-jemen",339
"

Die Rutsche muss bleiben – Holzspielplatz erhalten!!!","https://www.openpetition.de/petition/online/die-rutsche-muss-bleiben-holzspielplatz-erhalten",340
"

Verschiebung der Sommerferien in Baden Württemberg","https://www.openpetition.de/petition/online/verschiebung-der-sommerferien-in-baden-wuerttemberg",341
"

Sendung mit der Maus auf Sendeplatz 11:30Uhr","https://www.openpetition.de/petition/online/sendung-mit-der-maus-auf-sendeplatz-11-30uhr",342
"

Führerschein Klasse B soll A1 beinhalten","https://www.openpetition.de/petition/online/fuehrerschein-klasse-b-soll-a1-beinhalten",343
"

Öffnung der Grenzen für Flüchtlinge","https://www.openpetition.de/petition/online/oeffnung-der-grenzen-fuer-fluechtlinge",344
"

Sofortiger Importverbot für Pelze","https://www.openpetition.de/petition/online/sofortiger-importverbot-fuer-pelze",345
"

Panasonic/Amazon sollen ihre treuen Kunden weiterhin mit aktuellen Technologien versorgen!","https://www.openpetition.de/petition/online/panasonic-amazon-sollen-ihre-treuen-kunden-weiterhin-mit-aktuellen-technologien-versorgen",346
"

Asyl Verlängerung trotz Deutsche Post Streik","https://www.openpetition.de/petition/online/asyl-verlaengerung-trotz-deutsche-post-streik",347
"

Wieder mehr IT-Beiträge auf CHIP.de","https://www.openpetition.de/petition/online/wieder-mehr-it-beitraege-auf-chip-de",348
"

Änderungen der Anstoßzeiten in den Fußball- Amateurligen","https://www.openpetition.de/petition/online/anderunge-der-anstosszeiten-in-den-fussball-amateurligen",349
"

Gegen BAGIDA für ein friedliches Miteinander","https://www.openpetition.de/petition/online/gegen-bagida-fur-ein-friedliches-miteinander",350
"

Verlängerung der Gelbphase von Ampelanlagen von 3 auf 4 Sekunden innerorts","https://www.openpetition.de/petition/online/verlangerung-der-gelbphase-von-ampelanlagen-von-3-auf-4-sekunden-innerorts",351
"

Menschenwürdige Unterkünfte für Flüchtlinge ( mit bundesweit gültigen Mindeststandards)","https://www.openpetition.de/petition/online/menschenwuerdige-unterkuenfte-fuer-fluechtlinge-mit-bundesweit-gueltigen-mindeststandards",352
"

Aufhebung des Sonntagsverbot für Spätis / Kioske in Berlin","https://www.openpetition.de/petition/online/aufhebung-des-sonntagsverbot-fur-spatis-kioske-in-berlin",353
"

Einheitliche Bezahlkarten in ALLEN Fußball-Bundesliga-Stadien","https://www.openpetition.de/petition/online/einheitliche-bezahlkarten-in-allen-fussball-bundesliga-stadien",354
"

Englisch in allen Schulen, auch Förderschulen und sonstigen Schulen","https://www.openpetition.de/petition/online/englisch-in-allen-schulen-auch-foerderschulen-und-sonstigen-schulen",355
"

Legalisierung von Marihuana in DE","https://www.openpetition.de/petition/online/legalisierung-von-marihuana-in-de",356
"

Fairplay im deutschen Profifußball! Der Videobeweis gegen Spielmanipulation","https://www.openpetition.de/petition/online/fairplay-im-deutschen-profifussball-der-videobeweis-gegen-spielmanipulation",357
"

Frau Familienministerin, ersetzen Sie den Begriff der ""Alleinerziehenden""","https://www.openpetition.de/petition/online/frau-familienministerin-ersetzen-sie-den-begriff-der-alleinerziehenden",358
"

Samsung Galaxy Note 5 für Deutschland","https://www.openpetition.de/petition/online/samsung-galaxy-note-5-fuer-deutschland",359
"

Erweiterung des Gesetzes zur Erwerbsunfähigkeit für Schwerbehinderte.","https://www.openpetition.de/petition/online/erweiterung-des-gesetzes-zur-erwerbsunfaehig-fuer-schwerbehinderte",360
"

Wir fordern das Untersuchen des Doping-Skandals vom FK Schachtar Donezk-Spieler ""FRED""","https://www.openpetition.de/petition/online/wir-fordern-das-untersuchen-des-doping-skandals-vom-fk-schachtar-donezk-spieler-fred",361
"

Bessere finanzielle Unterstützung für die Auszubildende","https://www.openpetition.de/petition/online/bessere-finanzielle-unterstuetzung-fuer-die-auszubildende",362
"

Musikquote im Deutschen Radio","https://www.openpetition.de/petition/online/musikquote-im-deutschen-radio",363
"

Der Röderweg ist eine Gefahr","https://www.openpetition.de/petition/online/ist-der-roederweg-eine-gefahr",364
"

Wir wollen Frufoo zurück!","https://www.openpetition.de/petition/online/wir-wollen-frufoo-zurueck",365
"

Strassensanierung/Strassenerneuerung Nordring in Kamen","https://www.openpetition.de/petition/online/strassensanierung-strassenerneuerung-nordring-in-kamen",366
"

Gegen das Arbeitspapier ""Gymnasium 2020"" !","https://www.openpetition.de/petition/online/gegen-das-arbeitspapier-gymnasium-2020",367
"

Deaktiviert","https://www.openpetition.de/petition/online/offener-brief-an-ob-dr-rapp-sos-wir-ravensburger-buerger-wollen-die-schuetzentrommler-retten",368
"

Netflix Offlinemodus - Einführung eines Offlinemodus für die Smartphone Apps","https://www.openpetition.de/petition/online/netflix-offlinemodus-einfuehrung-eines-offlinemodus-fuer-die-smartphone-apps",369
"

Änderung des Arbeitsrechtes im Punkt Freistellung durch den Arbeitgeber","https://www.openpetition.de/petition/online/aenderung-des-arbeitsrechtes-im-punkt-freistellung-durch-den-arbeitgeber",370
"

Rettet den Klostergarten!","https://www.openpetition.de/petition/online/rettet-den-klostergarten",371
"

Verbot von Rauchen auf allen öffentlichen Plätzen","https://www.openpetition.de/petition/online/verbot-von-rauchen-auf-allen-oeffentlichen-plaetzen",372
"

""Stoppt die Hetze gegen den Islam!"" - ""Stop rushing against Islam!""","https://www.openpetition.de/petition/online/stoppt-die-hetze-gegen-den-islam-stop-rushing-against-islam",373
"

Senkung des Gewerbesteuerhebesatzes in Köln","https://www.openpetition.de/petition/online/senkung-des-gewerbesteuerhebesatzes-in-koeln",374
"

PETITION gegen RTL2, nicht alle maskulinen Lesben die tattoowiert sind sind asozial!!!","https://www.openpetition.de/petition/online/petition-gegen-rtl2-nicht-alle-maskulinen-lesben-die-tattoowiert-sind-sind-asozial",375
